scene_id,im_id,obj_id,score,R,t,time
000002,000773,9,1,-0.9564406291771744 0.10964147914169495 0.2705551125201516 0.007441742370870343 0.935646526092537 -0.3528600270382763 -0.29183204644051036 -0.335476264827467 -0.8957062757443173,99.28028059746477 140.39372633694515 1010.1933261186927,-1
000002,000775,9,1,-0.8967763688682927 0.4242765168538554 0.1256247646197191 0.38020849509375093 0.8840862591273344 -0.27172226018635265 -0.2263485023099222 -0.1959104991280327 -0.9541412012031868,267.733383211615 85.20561915276645 1021.5414696901291,-1
000002,000785,9,1,-0.7628922396674979 0.643694957233383 0.06043370489571498 0.28487344667828696 0.41858679748064676 -0.8623411229626761 -0.5803813832582351 -0.6406573928452002 -0.5027082205017622,369.10262375411804 81.27054689108205 1037.6601413367266,-1
000002,000788,9,1,-0.9366340845583827 0.3502523528621159 0.006315137214043587 0.11710051748229484 0.3300351316458976 -0.9366772553472483 -0.3301576296996014 -0.8765843377530923 -0.35013688517080543,176.10114968810004 75.59181311315085 840.5855448653192,-1
000002,000791,9,1,-0.8813980059035562 0.46747702830387505 0.06784381473216769 0.1450675173155128 0.40455614603662104 -0.9029339622164568 -0.4495475176320609 -0.7860022599917728 -0.4243907122907823,189.27966511378074 -4.25032455004647 954.4654690474472,-1
000002,000794,9,1,-0.6646379589586819 0.7007375207087606 0.2592745852994013 0.20266355917217072 0.5030779448561784 -0.8401428825997108 -0.7191549661198936 -0.5058453404650702 -0.4763786584586591,-160.21570414369847 40.03980326288794 914.4629986795444,-1
000002,000801,9,1,-0.7696845443557748 0.6345927167566792 0.06984114846722178 0.08823751825951731 0.2140869170908869 -0.9728211204028835 -0.6322972738761766 -0.7426027711838256 -0.2207742776658057,-81.2002860879269 87.59274966371194 1013.5514013365965,-1
000002,000803,9,1,-0.8877897122747882 0.45080389002165544 0.0927646458538589 -0.003914608874389186 0.19414969583126784 -0.9809641030363888 -0.46023266139683006 -0.8712529760924604 -0.17059938169179079,-76.57355537149522 150.829075497746 1002.3581122105558,-1
000002,000804,9,1,-0.9537907176627665 0.2888026042322761 0.08292359549006678 -0.005799980225436985 0.25823066621268775 -0.9660658793564421 -0.30041575712623575 -0.921905623594957 -0.244622963055932,10.07889381763604 92.51641010815106 1045.1331931547038,-1
000002,000808,9,1,-0.8195587044325311 0.5484953291089578 -0.16576007943569293 0.34696210290140833 0.24482059053998528 -0.9053619042117277 -0.4560052950779231 -0.7995096949964454 -0.3909519388206014,157.03087473508907 -93.49633405033678 980.9373487385702,-1
000002,000809,9,1,-0.9369451256766141 -0.34341489739486575 0.06480771341520708 -0.31240063442599875 0.7398940221245209 -0.5957874450125922 0.15665144455467767 -0.5784661133304809 -0.80052312936433,-50.363323677581484 107.86835713965064 890.4705164327564,-1
000002,000819,9,1,-0.9950604287658978 -0.05599922249944992 0.08196847066820719 -0.0778581920789364 0.952493458900449 -0.29443897954934317 -0.061586078219245985 -0.2993664941694648 -0.9521485478318269,107.81796855954951 232.1720794193357 909.1762370336812,-1
000002,000821,9,1,-0.9965520435997199 -0.037478178327520595 0.07402304064595329 -0.07615172931665526 0.7673401645556999 -0.6367024312673181 -0.03293840492957659 -0.6401440915988225 -0.767548437215407,175.45036140207236 131.54005756425332 945.5347413869039,-1
000002,000828,9,1,-0.9413194956302808 -0.33352983067870345 -0.051724841167364644 -0.14836871410898422 0.54655577528327 -0.8241744409881624 0.3031572724181299 -0.7681371209308523 -0.5639689988182515,65.13443570278665 90.12890513024126 854.2842132382058,-1
000002,000837,9,1,-0.4150487678024185 0.9093920236552278 -0.027215210047758787 0.7020464276482341 0.3011026526445927 -0.645343324128128 -0.5786754995436101 -0.2869552924806217 -0.7634077065011291,169.20401069385682 -49.969997901414516 962.4057549309484,-1
000002,000840,9,1,-0.7208621843340428 0.6851307690183798 -0.10465916367636502 0.47439252114756647 0.377662180215923 -0.7951874077937924 -0.5052815522819019 -0.6228700562547851 -0.5972632970012075,192.31731942537323 -42.22998015438757 863.6901235099294,-1
000002,000844,9,1,-0.4647277322951539 0.8818247531750527 -0.08008270427227948 0.6154525563115345 0.25667168664861795 -0.7452099007679323 -0.6365895740313388 -0.395606812328493 -0.6620037494409585,309.78300414906573 -121.86072791263506 852.2479550714959,-1
000002,000850,9,1,-0.683625764857798 0.7260680067026698 -0.07403420334819999 0.3081435070654658 0.19519046544380048 -0.9311005645220223 -0.661591560311939 -0.6593374946434072 -0.35717037318535994,134.0518511352571 -98.88763541437932 860.6580099291167,-1
000002,000856,9,1,-0.9737412606799304 0.1912757453127301 0.12345665840496214 0.02805876347298361 0.6389906996931068 -0.7687025377205938 -0.22592180736225323 -0.745053336990563 -0.6275785703777652,135.86448716209978 77.69553726380774 828.7730152191062,-1
000002,000867,9,1,-0.2585249166049741 0.8041725783331347 -0.5352301670790145 0.8480219647758983 -0.07641654256097474 -0.5244227867671771 -0.46262686341371967 -0.5894632951084109 -0.662200429604148,181.41863625526096 -53.32499363595773 819.4332923609818,-1
000002,000871,9,1,-0.5201118187051341 0.7531413037948858 -0.4028174183937151 0.6519438695311184 0.04539426531836033 -0.7569072279064314 -0.5517724957118012 -0.6562907413596096 -0.5146159497932652,39.629450777372064 -33.71737750552368 757.418113586351,-1
000002,000877,9,1,-0.9802728686187339 0.1126521409184552 0.16240258063370513 -0.12578355155293283 0.2782381095836933 -0.9522405434206338 -0.15245852291272297 -0.9538831424874756 -0.25857948346589565,-14.144605626406431 143.97321038838368 789.6182941658604,-1
000002,000883,9,1,-0.8954471879249571 0.42857596685704136 -0.12040338147177929 0.17435174481431892 0.08877391159274384 -0.9806735755085513 -0.40960444665248597 -0.8991339351025941 -0.15421531710383019,88.06337355261277 92.28817733574282 769.7213280166585,-1
000002,000886,9,1,-0.9461572820521029 0.2958331818625919 -0.13141204712214183 0.19748337147047862 0.20585453645870677 -0.9584488655176255 -0.2564892114932523 -0.9327950677015959 -0.25319290286093,24.507169243768992 57.45839621139709 786.8271219241481,-1
000002,000894,9,1,-0.6856879135838495 0.7214084534986448 -0.09696354152835335 0.5959297679336172 0.4798790091364161 -0.6438818589468377 -0.41797104786768696 -0.49928546925676087 -0.758956008826232,212.11598799483184 -61.36140166322385 802.4243579107597,-1
000002,000902,9,1,-0.7628103577306019 0.6389242825745558 0.09947924042482598 0.20605161891926949 0.38600660129761855 -0.89918943170803 -0.6129136060487312 -0.6654131535303844 -0.42610121641353,208.4004380182219 -113.47631586154506 823.3890936645469,-1
000002,000903,9,1,-0.8368139110901249 0.5291821106261655 -0.14038793395190718 0.21726264519337443 0.0856074344512342 -0.9723519476867701 -0.5025330050948159 -0.8441786901834909 -0.18660899718518242,173.44529576184766 21.042097216776796 912.8801993555076,-1
000002,000904,9,1,-0.8577344940938211 0.4935487919954692 -0.14387886419286844 0.24056921182261895 0.13800004730781346 -0.9607717945829204 -0.45433246853450904 -0.8586999341230059 -0.23710004464884626,296.3554385216682 -25.515527148034167 871.1824629,-1
000002,000907,9,1,-0.9436156924019382 -0.32371631070190393 0.06926164334145668 -0.28988210236870354 0.7069638543203332 -0.6451127617795513 0.1598680448967561 -0.6288162361692708 -0.7609417516149319,122.88208024253387 156.70974947129034 691.7261033165263,-1
000002,000909,9,1,-0.8775858472264914 -0.4755290360631858 0.060952576718123735 -0.3212078186050999 0.48882181720784 -0.8110972619165829 0.3559053497978285 -0.7313859219881403 -0.5817267529543775,83.80443842511225 100.93273211518161 711.1952822947975,-1
000002,000918,9,1,-0.9694627478336227 0.2404573968036543 0.04818942711105348 0.1745775679350658 0.8146793996240702 -0.5530100800184756 -0.17223429779448424 -0.5277098787691712 -0.8317797968889767,137.10836557014875 70.76023351644791 764.5070796300977,-1
000002,000925,9,1,-0.9564252526795739 0.28852201196389815 0.04478598719596734 0.07555585361721186 0.3927320879788705 -0.9165439542411106 -0.28203199999465944 -0.8732219395343092 -0.3974184133818557,122.00959403075132 -1.2263540913041329 652.3023594367805,-1
000002,000934,9,1,-0.9927750259016961 0.11997853804977852 -0.0017024550873360814 0.06912790538154355 0.5602939125532451 -0.8254041823575508 -0.09807691187760201 -0.8195583456735794 -0.5645396685737316,83.15902130105583 -0.3580630417382995 656.0274023521288,-1
000002,000942,9,1,-0.8843486660592168 0.42023600208027223 0.2032956944818881 0.1624177929084661 0.6852507098734876 -0.7099661436749104 -0.4376618527882301 -0.5948387741005711 -0.6742543551513058,107.22663830893057 3.508897166241374 703.3814709569945,-1
000002,000952,9,1,-0.907913134619931 -0.099206551641711 0.4072490639596017 -0.4174126326761737 0.30257209194804624 -0.8568645302826633 -0.03821562595270275 -0.9479494655758524 -0.31611924434855165,37.53461972507041 15.223587114286937 686.3443847009294,-1
000002,000956,9,1,-0.9675588943665436 -0.21912448237600857 0.1257547102721726 -0.17432943918774774 0.21877976650024733 -0.9600753410032891 0.1828634259896635 -0.9508521835666902 -0.24988215710966577,34.622712269253554 24.90865806870953 669.3677203023226,-1
000002,000961,9,1,-0.5472866775811287 0.8357754755062687 -0.04423400371297828 0.7845307869333871 0.4938858309601871 -0.37495097056874765 -0.29152827803815184 -0.2399086086805467 -0.9259887270291547,140.76541176105096 -40.161864651056376 736.587165041425,-1
000002,000968,9,1,-0.2842000923620004 0.9194098352016457 -0.2718747182727981 0.7459246403435343 0.03387984730626081 -0.6651680891886453 -0.6023510093208109 -0.39183888382980503 -0.6954391063847454,98.0222076839004 -149.5192926372143 787.9722591274837,-1
000002,000969,9,1,-0.3536969958619368 0.8797819638429378 -0.3176194754968662 0.8271567750069193 0.13565681960129017 -0.5453520852218456 -0.4367036806329819 -0.4556104952613868 -0.77569902148274,165.78337260939213 -77.24063756062272 798.5225924239388,-1
000002,000972,9,1,-0.9765301894731475 -0.1867545507591186 -0.1072917835544667 -0.05429787440807804 0.6955248691153809 -0.7164474141741298 0.208423918690498 -0.6938068133225505 -0.6893414073627846,133.09838420352543 94.72415065826534 607.3668309071078,-1
000002,000982,9,1,-0.9868771685019783 -0.13924633977600814 -0.08175519034594922 -0.10088912717738625 0.9270482490496198 -0.36111345578837106 0.12607473302332659 -0.34812641496016805 -0.9289311927694525,13.762820383278735 92.45734620804836 668.0105235800751,-1
000002,000984,9,1,-0.997219884889479 -0.05430697303986435 -0.05102209188441483 -0.04455570297071652 0.9834026869280906 -0.17588048406630236 0.059726798958252454 -0.1731181909039573 -0.983088399618438,41.85283774946543 112.83762753752362 675.368898789251,-1
000002,000991,9,1,-0.9980901443750733 -0.00398493619260927 -0.06164563232611338 0.05716924182792533 0.3184868617461437 -0.9462017737691644 0.023403877673704318 -0.9479188990513026 -0.3176507820409086,81.00651058674957 -0.9148993081563634 619.1301802300322,-1
000002,001001,9,1,-0.6497009956953115 0.7601897946225826 0.0003038818790678244 0.4187201579593402 0.3581954021443102 -0.8344875572476687 -0.6344777738510831 -0.5420401553707543 -0.551026700310087,160.2287333762999 -118.74150409172857 722.4771033278779,-1
000002,001012,9,1,0.36004113432648877 0.9294729279498282 0.0803147421166816 0.6080611586763265 -0.16850270886575713 -0.7758018203214694 -0.7075535378344868 0.3281568425513564 -0.6258442919645634,51.75639713506735 -38.41493425518817 1167.0173188489198,-1
000002,001038,9,1,0.36631406259759913 0.930227799685403 0.0221415499840375 0.6161948858914158 -0.22468364373799188 -0.7548649699369312 -0.6972215359155991 0.290161163716085 -0.6555063912170652,109.61781654887643 -188.0173002114435 1000.1358476704631,-1
000002,001050,9,1,0.5817105856188468 0.7361422205915858 0.34598760908660625 0.603422297316435 -0.10532803255790757 -0.7904350300048928 -0.5454304040666721 0.6685810621158579 -0.5054750614023382,298.7521485802703 -28.768622214957286 1241.8891107899183,-1
000002,001057,9,1,0.6484816131380078 0.7130110306618849 0.26662120616410745 0.38515114402552597 -0.005210356372213454 -0.9228387987304733 -0.6566050515170861 0.7011334554426504 -0.2779958344675213,54.32239120161288 27.00893920293458 1185.7211169682707,-1
000002,001061,9,1,0.6611547649729328 0.6823305942587696 -0.3119284162946052 -0.0691141665158263 -0.35860545253646686 -0.9309271514989443 -0.7470593073782086 0.6370455945610096 -0.18993499337931657,-2.8727292799714306 19.746224762602704 1005.6231746671967,-1
000002,001069,9,1,0.4993342015534358 0.8207759835576913 -0.27747457536483805 0.16837001393671708 -0.4060777827023323 -0.8981939505488261 -0.8498922835077058 0.4017805610161616 -0.34096258918478983,-98.22732067662467 -61.58111119682807 1087.1981673076587,-1
000002,001071,9,1,0.07609719996824793 0.9923294952887614 -0.09742375961204136 0.3074567801883772 -0.11629843317712485 -0.9444284000159788 -0.948514388121334 0.041914761367543685 -0.31394841663291345,220.89531187099632 -16.852364303238787 1149.2463147238786,-1
000002,001087,9,1,0.026878012446501787 0.9945892724750717 -0.10034815157457472 0.4509067907696337 -0.10165457646348908 -0.8867634482328751 -0.8921662616826282 -0.02141322398745049 -0.4511993299570685,-98.83420160717999 -0.22364858296731288 1111.2887680483636,-1
000002,001098,9,1,0.1211467516371304 0.9461179610220882 -0.30030695696100274 0.32656298885277946 -0.32368244390844114 -0.8880238115146453 -0.9373793676411438 0.009512062702954516 -0.34818018580014604,148.87803830544095 -197.6153979343459 1081.997794921085,-1
000002,001099,9,1,0.5805942797445934 0.8006876197642446 0.1476807972761697 0.7569063931071099 -0.46395662883954397 -0.4602574916602996 -0.30000499062755914 0.3790034064650528 -0.8754161430350962,-13.939291216993093 -252.81567000256774 1021.4264797126526,-1
000002,001103,9,1,0.13502269510731324 0.9906841172731644 -0.017715856983180234 0.8333073467691481 -0.12321037240475041 -0.5389045091223913 -0.5360669152508112 0.05800158544879333 -0.8421805497985013,120.07305409813222 -99.37980651500921 1028.7295117437948,-1
000002,001107,9,1,0.4790634425478666 0.8672788674950167 0.13537202078254176 0.7119859921167744 -0.29372916072467364 -0.6378080645221347 -0.5133947458278864 0.401933509596476 -0.7582053078288095,190.81767975968728 -115.94867669181873 1002.8157263339798,-1
000002,001117,9,1,-0.03483130765546516 0.9967913081635946 -0.07206849503437296 0.1753893270776507 -0.06489624852033105 -0.9823579087457055 -0.9838827999077221 -0.046856855394878494 -0.17256613557776718,297.8450380048067 124.12397166974397 961.9529596254501,-1
000002,001123,9,1,0.003707648843353506 0.9933911486975489 -0.11471825935490343 0.18907489207592992 -0.1133461937435919 -0.9753990596419067 -0.981955670346951 -0.01807390531137748 -0.1882455721133049,77.036314769806 17.929496862406207 1001.6846068683769,-1
000002,001131,9,1,0.5520194732297531 0.7670113299871807 0.32705981233780784 0.6395803245205237 -0.13782866023443968 -0.756267326349751 -0.5349873920583245 0.6266553120251002 -0.5666494597626975,216.54926431328627 -149.17833225153166 1074.5257894490135,-1
000002,001144,9,1,-0.10480947375817828 0.9944143799725021 0.012450506593631394 0.9159574945855568 0.10140134678410107 -0.38825202508540835 -0.3873458949351132 -0.029288355608925204 -0.9214691258542749,148.79305551583448 49.50674081702745 855.9489881569436,-1
000002,001148,9,1,0.4769424310261302 0.873647357728222 0.09626116465834766 0.7797424621814051 -0.370029318067578 -0.5050544489871596 -0.4056200317515958 0.31594081424364806 -0.8577026243033742,45.721040845583715 -147.2982516063967 775.1534633719574,-1
000002,001151,9,1,0.3213477687481343 0.9383611372375521 0.12733415740815063 0.5860621180724485 -0.09145142318799737 -0.8050887099924613 -0.7438190675702199 0.3333391865939824 -0.5793256263966156,112.6338254613111 -24.46693957062768 903.3835464050751,-1
000002,001157,9,1,0.19492868705125677 0.9589780222114688 -0.20582507106728493 0.6240848193930226 -0.2831586350370321 -0.728244001422012 -0.7566511383508596 0.013503344746563839 -0.6536793667487171,95.44036201511501 -135.1604209396311 875.4395780759849,-1
000002,001168,9,1,0.568445918139391 0.8224461142713486 0.021251523960050867 0.4738210140612165 -0.30615312913313236 -0.8256899588562234 -0.6725792776949533 0.4794295053935995 -0.5637237484560884,119.79644073744875 -153.42654227462108 915.532830850302,-1
000002,001169,9,1,0.5156954897910242 0.8564771137051039 0.022474774939260644 0.5598431775468462 -0.31699941193329423 -0.7655631844519408 -0.6485628561392075 0.40737983078856566 -0.6429680358332236,107.55785423448296 -170.23326463205723 872.9908665479342,-1
000002,001180,9,1,0.26706293675408777 0.9592337199661184 0.0924557098953026 0.7705464827643519 -0.15493850091550154 -0.6182654598419222 -0.5787361278784731 0.23635721147030703 -0.7805125001396276,104.8903676318092 -143.72352900321383 799.4848133302708,-1
000002,001199,9,1,0.4608810468290241 0.8722183317622021 0.1637798596035056 0.5759731447897172 -0.15357875724610748 -0.8029125119237991 -0.675161904401327 0.4643799597966113 -0.573155873898603,113.906817102156 -170.26748935694513 854.6691121848332,-1
000002,001212,9,1,0.8077318095444279 0.5447328084582017 0.2254672731003866 0.4160605997098345 -0.25575031130179204 -0.8726312827524173 -0.41768756411841734 0.7986600939437732 -0.43321952070808906,116.43827645434796 -80.17226081628905 856.4112474210592,-1
