scene_id,im_id,obj_id,score,R,t,time
000002,000758,1,1,0.616129925955199 0.787615249716866 0.006792109825309811 0.5257948107249486 -0.4048637576918075 -0.7480809813933147 -0.5864501098620034 0.46448633577437765 -0.6635726881975599,238.8645084610293 -64.00588897013105 969.9710158258862,-1
000002,000761,1,1,0.4698120061266392 0.8808654774438974 0.057902413998022095 0.3118660052977965 -0.10425655894651198 -0.9443887783409054 -0.8258427656877902 0.4617429810664887 -0.32369298076568526,214.2089329238638 113.81158812673206 937.9127727437368,-1
000002,000762,1,1,0.10554343882488593 0.9943517672287422 0.011186846297972397 0.40176966354016874 -0.03234900937522989 -0.9151692078797562 -0.9096382357727916 0.10108464077948853 -0.40291460065210444,-235.98802136516886 -102.5462312653876 922.3095759903936,-1
000002,000764,1,1,0.8435972815800504 0.5358420388077647 0.03488460917205108 0.3644507356605599 -0.5236369454467511 -0.7700519532081408 -0.39435933840499515 0.6623274558777811 -0.6370267289551046,-178.7558540117534 264.8749257657912 835.9347717902908,-1
000002,000768,1,1,0.8626360084910996 0.5045195589842859 -0.03631984935054011 0.41002170996901705 -0.7394955259192796 -0.533880665036159 -0.29621160377106687 0.4456527591608403 -0.8447794410635847,-191.31858548826006 190.27850224120155 925.4794562678491,-1
000002,000769,1,1,0.7889786361444167 0.611937460506476 -0.05518383945124286 0.5113969127194646 -0.7038149266422075 -0.4930697178864509 -0.3405670409312912 0.36080062841479227 -0.868237869000653,-225.18693085715435 153.83530599232768 973.3483642042422,-1
000002,000770,1,1,0.9199434771699047 0.3920362300904936 -0.0034048654860884126 0.3376635800573725 -0.7967071334211646 -0.50123951386405 -0.19921673000876 0.4599623222094004 -0.8653018875700853,-187.6208338300724 267.70977554147305 751.6644366723735,-1
000002,000773,1,1,0.4542433583385208 0.8513723625249235 0.26235104675619847 0.8696959916110646 -0.3599448142158588 -0.33774045196682945 -0.19311098772723903 0.38158201090701505 -0.9039376722823145,-336.00712823608603 105.39311848159527 912.4519491066136,-1
000002,000775,1,1,0.7252553854298124 0.6770996358911969 0.12466237997512433 0.684160495854371 -0.688541308337894 -0.24048967259456783 -0.07700027154078729 0.2597055058876298 -0.9626131145970822,-151.52378537334755 217.4298865490101 950.0655238015321,-1
000002,000785,1,1,0.8736779738375341 0.4841168234887445 0.048142488991622656 0.2838892245659499 -0.42695217362370375 -0.8585562006143443 -0.39508696030935314 0.7637687756468985 -0.5104542595966391,1.7753723881347234 197.467782023452 814.744491283867,-1
000002,000791,1,1,0.7576051640135617 0.6498827212825464 0.06071955235651877 0.3315761312748217 -0.3030629253191609 -0.8934260643532931 -0.5622203168054372 0.6969973542814812 -0.44508763574807275,-221.5879915854975 49.133740824442945 786.8837526948571,-1
000002,000794,1,1,-0.007732955243667683 0.9708462096733571 0.23957846014630552 0.4889885207580881 0.2126575383576924 -0.8459710384797241 -0.872255941779714 0.11060926065443999 -0.4763771231781204,-194.2128851749989 -2.4019228984879057 955.5339807986071,-1
000002,000801,1,1,-0.1289535346382139 0.9908618981516635 0.03954345325832892 0.2070908542920949 0.06590568707210154 -0.9760992872039835 -0.9697857309596183 -0.1176823657258681 -0.213697208274422,-109.82668492370246 68.35539209106393 1075.8630954108169,-1
000002,000803,1,1,-0.3251843446598263 0.9438067049260219 0.059025805584036584 0.14996037875082663 0.11309524366772994 -0.9822022962020838 -0.9336846506144717 -0.3105452778523967 -0.1783104136345096,-89.27955707657834 138.21927408608533 1095.7410995547625,-1
000002,000804,1,1,-0.5055917819513109 0.8602912439049928 0.06539056265011423 0.1628708505490093 0.16959755669139043 -0.9719618072772989 -0.8472603118668669 -0.48076568557324384 -0.22586349751685975,10.870772396744181 75.5728064191895 1147.4267840909627,-1
000002,000808,1,1,0.22220298812962558 0.9587553078565366 -0.17724020910386828 0.3432219208726036 -0.2470661317159068 -0.9061771568470804 -0.912592211833295 0.1405225470017381 -0.3839646711422271,-121.37171558298445 -50.984529309063035 983.8083568843634,-1
000002,000809,1,1,-0.22301425627138827 0.9733636248450759 0.05317795904483408 0.761087996417021 0.207945635493324 -0.6144132765404751 -0.6091056584941927 -0.09654981360796172 -0.7871902122629724,-493.5180271169449 32.20420021882312 952.1343941711604,-1
000002,000819,1,1,0.08767011519043089 0.9941915518438489 0.062426830328119465 0.9540044998776593 -0.0657603636342804 -0.2924910063367144 -0.28668687642735446 0.08519819726382998 -0.9542284328541674,-326.8024236141515 280.4113742440569 865.6070980187528,-1
000002,000821,1,1,0.06707635528965428 0.9960757988197426 0.05773877004810524 0.7802748015338616 -0.01630227909421711 -0.625224335568944 -0.6218295559494976 0.08698987700845495 -0.7783063437013118,-261.35985354780917 163.48440551976955 889.9997443166089,-1
000002,000828,1,1,-0.23210934488017176 0.9696105392660039 -0.0773346892641717 0.5481531307589549 0.0647108460683462 -0.8338708842742228 -0.8035256046066317 -0.23594047669996582 -0.5465150448031046,-365.0891703749978 76.12193431118257 941.388317886018,-1
000002,000837,1,1,0.604663505482288 0.7958120204350054 -0.03263852430832764 0.6049208757981579 -0.4855084158577617 -0.6311515762119876 -0.5181242892988713 0.3618905998536589 -0.7749725250459518,-178.1330497204895 216.54825974130438 759.2948739760802,-1
000002,000840,1,1,0.2666886397883673 0.9588625650517366 -0.09726124999317454 0.5667428225790043 -0.23764719851474647 -0.7888766583524169 -0.7795381597221613 0.1552623276281047 -0.606806284704179,-252.3183532370859 104.07918474181223 748.2534789812212,-1
000002,000844,1,1,0.14418765762495434 0.9854140435656789 -0.09038297479153379 0.653879421215529 -0.16343434802744428 -0.7387360261931788 -0.7427325372564969 0.04741704997553564 -0.6679071802819192,22.06526964148781 -99.47254125804615 847.1498193018023,-1
000002,000850,1,1,-0.07041967220891665 0.9941481068570963 -0.08191832150649153 0.35445651543913576 -0.05182439311599474 -0.9336352665473306 -0.9324171000302037 -0.09478277222476161 -0.34873281701132514,-145.59573897302246 -100.62976678198821 907.7657461938539,-1
000002,000856,1,1,-0.06546185866483156 0.9946425000679597 0.0800065129767848 0.6213024461634504 0.10336828919439334 -0.7767227736974996 -0.7808316178610204 -0.0011374742120575654 -0.624740498688022,-56.42255415100927 -115.57149400833777 907.9644149584701,-1
000002,000867,1,1,0.7331646151644835 0.41682672921952857 -0.5373314850991556 0.13438205273372875 -0.8633540922182843 -0.4863755497072317 -0.6666416660948996 0.2843856347604293 -0.6889947022787071,-79.52454976259939 65.35205960638498 830.7471088707209,-1
000002,000871,1,1,0.6328554515105551 0.6496114244180713 -0.4213062719197231 0.17543332501155637 -0.6502876537762324 -0.7391543247668869 -0.7541333608644831 0.39386668380522794 -0.5255015788934527,-243.62360424177638 10.974414146322822 765.3118032484231,-1
000002,000877,1,1,-0.15056122384323029 0.9813488990693684 0.11952261781841622 0.26321484815111074 0.1563296315710282 -0.9519868644081462 -0.9529161881233922 -0.11187217968827218 -0.28184278210409885,-184.18852978010213 -7.273231205128305 947.5209659885821,-1
000002,000883,1,1,0.23928683907149828 0.9579667298804048 -0.1582452308583573 0.1403972836835784 -0.1954049062379099 -0.9706212059049744 -0.9607447170718368 0.210039679728373 -0.18125374908718095,-168.14286619168632 34.745020375972246 870.3498057260637,-1
000002,000886,1,1,0.13019771031531258 0.9795209600512595 -0.1535813955168675 0.25577321807866643 -0.18283861615654978 -0.9492892611610229 -0.957929338282492 0.08431328046171832 -0.2743403973086187,-211.02403371638584 -23.761939012551533 917.0085973875282,-1
000002,000902,1,1,-0.3000003052911814 0.951516754027184 0.06793882270667478 0.3799856585306391 0.18452184135297733 -0.9064008988161601 -0.874991837754064 -0.2461047680750571 -0.41691932912074,-78.06132982976126 -133.63839120327728 791.5859296931875,-1
000002,000903,1,1,-0.3987880888146027 0.9013019218686378 -0.1691830542799625 0.21879866863802772 -0.08564535543178675 -0.9720041232912491 -0.8905589272034856 -0.4246406936798018 -0.16304931293726366,-113.00231134128275 57.75413154234863 933.7966180123785,-1
000002,000904,1,1,-0.4589154270807985 0.8738967017239325 -0.1603158928593192 0.26016892345996995 -0.04035298430123124 -0.9647195281135682 -0.8495344384149057 -0.4844338875161577 -0.20884215707814902,11.377132492885812 3.396567381425524 913.2939791207157,-1
000002,000907,1,1,-0.9627198102405095 0.2607771178293261 0.07187392981538689 0.14925853573895806 0.7337163608853006 -0.6628591036399007 -0.22559356480081516 -0.6274197929503502 -0.7452864864832851,-358.429984127772 39.021600443566555 759.064762924063,-1
000002,000909,1,1,-0.9929512311161725 0.10678598092373283 0.05142574163814886 0.01570270027306621 0.5485852786530192 -0.8359471378318868 -0.11747883992026698 -0.8292472166509488 -0.5463952560625346,-360.8198886526816 -34.38873000641636 856.1896571658543,-1
000002,000918,1,1,-0.682360011586588 0.729866551896063 0.04098330161056912 0.575402866127781 0.5708388434274798 -0.5857085934885297 -0.4508839720365829 -0.37608221342909653 -0.8094849056670453,-343.75361362986285 187.73512130953804 692.5071638317839,-1
000002,000972,1,1,-0.9199057796908805 0.3744810144692641 -0.11635001630160643 0.3304407248937363 0.5805028534209776 -0.7441944399831306 -0.2111451723886089 -0.7230355502824009 -0.6577517078691704,-361.1299885399396 93.4262687310676 704.3378313868947,-1
000002,001001,1,1,-0.09757218652333255 0.9951984554751246 -0.007726748150580387 0.5117087039037237 0.04350745203520834 -0.8580567020696099 -0.8536005334852054 -0.08767631286345556 -0.513496829003298,-132.19911878723613 103.37816500504519 402.2046503268663,-1
000002,001012,1,1,-0.3055220925842519 0.9514729626738629 0.036816467016291876 0.5586496122302094 0.2104278378430302 -0.8022660006604694 -0.7710816180521856 -0.22454248230864754 -0.5958303550010641,-204.51289895967923 46.35232180942288 1013.3551874767028,-1
000002,001038,1,1,-0.02003187766186809 0.999795997815801 0.002585851667671779 0.6381222233451226 0.014776371948567513 -0.7697932754351102 -0.7696744454315849 -0.013770315303029579 -0.6382880434929339,-141.82777056674513 -65.62586505326973 833.7395824445698,-1
000002,001050,1,1,0.0735451807958184 0.9239245776424554 0.37543905125855104 0.5508904797458338 0.27617470249684717 -0.7875577521846782 -0.8313307318432992 0.2647468763347143 -0.4886699354000571,78.49103586565869 12.412342721892559 952.0328151398498,-1
000002,001057,1,1,0.24070445278648545 0.9539621655074857 0.1789344941285157 0.32367035982969994 0.09490904475004336 -0.941397775327915 -0.9150403622663167 0.2845144284652421 -0.28592424769268016,-130.85085417723846 60.83485258810331 879.7575415262331,-1
000002,001061,1,1,0.22602759037341769 0.9576134815112944 -0.17857196985474544 0.2127941296477518 -0.227427128819422 -0.9502607849766345 -0.9505946490368238 0.17678608854989614 -0.2551793332497483,-205.09182725073114 111.82382628493193 789.404385991662,-1
000002,001069,1,1,0.20065408850532507 0.9524799174753638 -0.22917230105800646 0.34548564389690606 -0.28769932340047916 -0.8932350022116502 -0.9167211171491783 0.10005551519546974 -0.3867961830883699,-309.0241779397372 71.48687089622415 884.6225853232495,-1
000002,001071,1,1,-0.1138373098823302 0.9880653535310422 -0.10376860811599448 0.349293468377227 -0.05797557030293621 -0.9352181062175049 -0.9300726529834975 -0.1427084104025611 -0.33852499135604863,194.39658577094679 47.60078267235497 952.3478216857824,-1
000002,001087,1,1,-0.13782214948842775 0.9804864687350661 -0.1401832362938945 0.4405395535034234 -0.06607909516468224 -0.8952979699414163 -0.8870907264250899 -0.18514815097552884 -0.4228359082208475,-128.33697009066702 85.97868294326675 928.2518251382829,-1
000002,001098,1,1,-0.026235336572600576 0.9576304715283077 -0.2868023485179189 0.3710736900415086 -0.25707350680745844 -0.8923102199665172 -0.9282327421901799 -0.1298348647251078 -0.3486070627912064,130.9709501222562 -120.22348306320211 875.0374513058664,-1
000002,001099,1,1,0.5165082281388824 0.8517184922197102 0.0882885059099765 0.7858799312425359 -0.4305729074501875 -0.44384648814665567 -0.34001762297719135 0.2986345281123331 -0.8917429196153254,84.45269927722983 -98.14307285459816 974.997139510128,-1
000002,001103,1,1,0.4026968921760057 0.9142624096636079 -0.044265780326113946 0.8429212109775474 -0.3892575219840885 -0.37143291946588686 -0.3568179439377057 0.1122623171634192 -0.9274039718640243,329.9763787249397 -61.99784621722954 923.8793902012272,-1
000002,001107,1,1,0.5082403443573722 0.859504067560436 0.0542633413509058 0.6765096099179158 -0.35945344407802493 -0.6427503163975536 -0.5329413664336901 0.3633813140318467 -0.7641515036668315,409.7076162870484 -88.98226312519334 999.7592479409813,-1
000002,001117,1,1,-0.6293062864011094 0.7749072480036973 -0.059096149514002716 0.19659033868283593 0.0851606135236257 -0.9767803789188476 -0.7518815309825164 -0.6263117649346976 -0.20593138777702424,265.9724417920238 159.15919565813817 782.4315592220836,-1
000002,001123,1,1,-0.659918361866946 0.7410291974624812 -0.1240301744695918 0.2061198311501033 0.019810679778618945 -0.9783261992675867 -0.722511156230476 -0.6711805014113712 -0.1658142444052404,43.66106079434784 51.01388524384322 810.3940284088147,-1
000002,001131,1,1,-0.22768014643253187 0.946785936738808 0.22750415581715938 0.5093930857367547 0.314930812175933 -0.8008353562036293 -0.8298677214617085 -0.06644526721915267 -0.5539897032798782,267.3319407226671 -30.711785172540523 876.1901877126079,-1
000002,001144,1,1,-0.7324595843530038 0.6798755390376419 0.035668034816912386 0.6103554936224711 0.6789676707441396 -0.408006217463835 -0.30161088954859416 -0.27707788345978174 -0.9122821481335439,95.2800953882997 203.50009496851135 745.6353779329988,-1
000002,001148,1,1,-0.10740453911416592 0.9938070447219888 0.028492504955171 0.8657517095651662 0.10757831174349908 -0.488774880929258 -0.48881309553106855 -0.027829205942054958 -0.8719445469374582,122.8441553542474 -6.248375467742007 709.9759538062497,-1
000002,001151,1,1,-0.38179117062214685 0.9196647932305038 0.091935684732673 0.4885449684988535 0.2852473116913138 -0.824595528078665 -0.7845758827477587 -0.2699085757532966 -0.5582025124857483,145.54930541975924 78.01139611344624 757.3821535019389,-1
000002,001157,1,1,-0.4873424791762042 0.8440598147189753 -0.22374167507855958 0.6329369921880532 0.16493127074575742 -0.7564313847601309 -0.601571335678763 -0.5102555292270317 -0.6146146947339535,99.77869525171012 -20.81643121366392 740.8280806229227,-1
000002,001168,1,1,-0.14531361863370118 0.9892216660025733 -0.018012433224635527 0.5626023842181779 0.06764140067007529 -0.8239558229586168 -0.813856565686854 -0.12986584010617647 -0.5663676845141469,189.44081977243312 -59.310409027303436 770.1156641061682,-1
000002,001169,1,1,-0.2514997387598178 0.9678573222085292 -0.0002919778734258305 0.6188826387978814 0.16058598584313177 -0.7688929838055233 -0.7441318168162913 -0.19355708459812238 -0.6393774270363013,161.87616916524726 -59.529889852348624 732.757754287786,-1
000002,001180,1,1,-0.8340067684535348 0.5497331045568881 0.04718287748683489 0.40048688411064987 0.6619623533523363 -0.633574067019461 -0.37952992744846215 -0.509508936622787 -0.7722419812937407,129.93101093394856 -52.43010568312232 713.2961990591531,-1
000002,001199,1,1,-0.7028901476083835 0.7087810781478945 0.059789829022779406 0.36587002881035047 0.43235046162742896 -0.824143312991656 -0.6099873461092273 -0.5574069084520372 -0.5632166332740576,170.06197490631985 -104.773398433889 763.3233126680527,-1
000002,001212,1,1,-0.7527705648590731 0.6553932535340414 -0.06161298486370814 0.30805859028709914 0.26801456509435695 -0.9128351975288899 -0.5817528527064367 -0.7061358765275604 -0.40365299732391036,169.94515434249828 -36.42213376184172 736.5162568495858,-1
